GEO_ID,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
1049,45.853992135407765,54.663469489002814,52.239328201539536,51.66175851914178,50.71466788962776,48.25357635611066,49.68739980763065,51.36142161077672,50.05667181865018,48.194308145240434,48.48567530695771,46.85592750138709,44.211968935587024
1051,37.24324887915754,44.136718320694584,45.11693373754872,46.23679577464789,45.745054430527915,44.66507477692598,44.70588235294118,44.70412729985082,42.433556318929675,40.3780988050651,38.7579965673272,34.526898460473966,33.53762827822121
1053,44.02825694102185,49.876062322946176,52.091321017776224,50.962047661076795,53.427065026362044,52.62085571402112,51.77980132450332,53.144940747493166,49.673913043478265,47.889083187609295,46.189545676599906,43.76774193548387,40.88426527958388
1055,42.942401110340036,47.92542372881356,50.5974584308023,52.265737133483704,51.921065476605534,49.70422843788797,49.05369182032329,48.62072424516,47.425073870831575,44.58361874938839,42.409876543209876,40.433809940667246,37.71969765959384
1057,43.368869936034116,48.20750738085196,51.920641620937104,50.51731893837157,50.70688030160226,50.14204545454546,49.10759816420194,50.50632911392405,47.0378301213419,45.547246770904145,45.3968253968254,44.56233421750663,42.53819036427732
1059,47.287759628957446,51.8426103646833,53.51726363343013,53.12555027293537,52.04405450812022,51.47194963895575,51.943597560975604,54.0359778597786,50.01462415911085,50.075490689481626,48.51860630481157,43.269230769230774,39.2152023692004
1061,46.870838881491345,53.261379633974656,51.39433049089652,51.764996297210566,52.216630721303616,51.46046069817145,51.24593716143012,52.62216924910608,51.20886501007388,48.692699490662136,46.11732790776534,44.43336656696577,41.88089814513505
1063,55.297157622739014,59.79462875197472,61.111111111111114,64.72809667673715,65.28013582342955,65.56982343499197,64.24528301886792,64.33734939759036,62.05962059620597,59.78260869565217,58.96032831737345,58.75706214689266,57.709923664122144
1065,50.020433183489985,55.0965250965251,54.166666666666664,54.05956752345982,54.96070726915521,55.34499514091351,56.2536023054755,56.04321404456448,54.21327367636093,51.84294871794872,50.60422960725075,48.764044943820224,44.988161010260455
1067,46.22892635314996,49.525381758151056,48.08510638297872,48.071457572066585,47.83923941227312,45.927505330490405,46.568627450980394,46.92307692307692,45.15715202052598,43.41614906832298,41.01861993428258,39.7671568627451,36.7808661926309
1069,42.47773409291503,50.32951289398281,50.90554471997771,49.443127110727886,49.47806460713782,47.67087505441881,48.16785377156097,46.36743630573248,45.851758264897875,43.744689889549704,43.427512737378414,42.086680201253415,39.12014722636053
1071,43.736049107142854,45.01774501774502,49.341944918352425,47.95162882527147,48.06222341424165,46.61760908856184,47.95811518324607,48.12081688690578,47.404580152671755,46.38755094479437,47.02643171806167,45.11103151862464,41.2007874015748
1073,40.2265425592706,47.065704330512695,49.05122919021968,49.044005351202244,49.25208784410764,48.12006941282168,49.47399974306636,48.95541154850566,46.09660598637941,44.499908575607975,42.64270753681971,40.736611031743266,38.630839601155955
1075,44.33042585941509,48.793697685869034,53.830944142362824,52.0951888256596,51.4866979655712,50.138045278851465,50.932475884244376,51.45560407569141,49.16943521594684,47.351524879614765,46.08150470219436,44.31185361972951,41.84566428003182
1077,43.45457740291689,48.547008547008545,50.56531570707949,51.6241400330924,50.96256246415991,49.06654756587762,48.59437751004016,47.940891472868216,45.03921838447778,43.00499208571777,40.98651525904897,39.10862209777156,36.79546260191422
1079,38.712273641851105,43.57437242412889,43.02409205321827,43.456112852664575,44.71749226006192,42.33274126702191,42.16059047193021,41.788222582387895,43.217665615141954,40.31274847601378,38.26227738801943,37.25038402457757,35.22155085599194
1081,44.623584277148574,52.20095437241971,54.63965119261349,56.529938708156536,56.02915865141237,55.56969182923381,56.33873392350092,55.611497036517754,54.13329619054251,52.363331704251905,50.421481985044196,48.774115755627015,45.69509464685528
1083,39.8223836915935,46.10489780177401,44.77407185115322,46.003915226827814,45.62585266030014,44.850218781555036,43.12586445366529,43.06704397039617,42.65034718135813,39.391111629534585,38.53073463268366,34.270258803563856,33.85982230997038
1085,54.39720442632498,58.114891243725594,59.12722802704364,59.78128797083839,60.58032554847842,58.929862617498195,57.932692307692314,57.86901270772239,54.64247598719317,54.22374429223744,53.44827586206896,51.45278450363197,49.58579881656805
1087,55.41614387285655,61.10701107011071,61.951396445411675,62.215360864531064,59.94983277591973,59.44350758853288,58.95522388059702,58.28421741977734,56.027874564459935,56.73758865248227,55.22788203753352,52.112676056338024,50.22222222222222
1089,38.081621321488065,41.45602468789452,45.97161086107127,46.60034321228144,47.54333803668615,45.4700683005223,46.484268869206105,46.22143536277499,44.43850879536002,41.74948203813604,41.77250233588261,38.897121083827265,37.25692874216681
1091,48.70229007633588,53.856,56.655290102389074,54.27533839551006,55.150554675118855,55.41227041813208,55.52984729291994,55.91954022988506,54.67854869509866,53.545394300861496,49.68827930174564,45.30587522713507,40.11370814908402
1093,45.36109646810754,50.036398932297985,52.048022598870055,52.01972757162987,51.411395713538944,51.294665976178145,52.815160670145566,51.99476782210595,50.945537065052946,48.8,45.86942038640906,42.22301136363637,39.38417472252059
1095,46.12907741845163,50.839748075577326,52.382643698573375,53.55614189387276,53.592246170530025,51.3250781159588,52.89132940139651,51.16990491938817,52.709773874042234,48.49547419065481,47.53521126760563,45.962425840474616,42.2680412371134
1097,45.50356967220065,50.501341850931055,50.80565852182465,48.75470892369637,51.41247484909457,48.600837945481814,48.52752390258857,47.6264384381721,46.196021462545986,43.54802485464028,42.33357258209223,40.304440339514116,35.992438563327035
1099,46.56169665809769,51.463262764632624,56.22886133032694,54.109589041095894,53.910795087265676,54.090100770598696,55.00157778479016,56.26003210272873,53.85338345864662,54.09153952843273,53.713527851458885,51.4642342774844,47.43465634075508
1101,43.82155225096761,46.954721256397235,50.91563113145847,53.037899785120366,52.162171285825195,50.24846435226724,51.430659180063074,51.88699969245639,49.28311057108141,47.42538050998221,45.5038899945721,42.17203995644558,39.467734338200664
1103,42.20404539978441,44.01948051948052,47.244053232736036,47.9676970799016,47.272512826561304,45.84083125326522,45.886115640285965,46.72301304863583,45.95936379516411,44.358150330298166,41.68488444722049,39.793198158171094,37.410174315190325
1105,55.70175438596491,59.38395415472779,62.848962061560485,60.150375939849624,61.000794281175544,60.81967213114754,60.70484581497797,62.857142857142854,59.4147582697201,60.4381443298969,62.369791666666664,59.27835051546392,53.41530054644809
1107,48.379717880289746,51.625239005736134,56.152204836415365,56.73835125448029,55.851680185399765,55.10049298445203,55.091743119266056,55.41468568409932,54.036908881199544,51.112412177985945,49.715909090909086,47.92022792022792,45.02038439138031
1109,48.82976102488298,52.50585480093677,59.15789473684211,60.61938794209273,61.58736669401148,61.08301727770754,60.29629629629629,58.44014180529042,55.273379145503434,55.01034584688147,54.53799890650629,51.543739279588344,49.17825537294564
1111,46.36199639206254,51.26744517231558,53.452835733176606,54.220314735336196,53.89257694628847,51.672970613907474,51.134089392928615,50.69444444444444,47.524752475247524,44.17910447761194,43.01675977653631,40.09237875288684,37.786596119929456
1113,49.44092684898289,52.826310380267216,53.76947040498442,54.589832122871776,53.58427235674898,53.599101628298705,50.66440854611777,49.01692597025132,46.85288640595903,47.43495786002199,44.6483704974271,42.22547049150375,41.25654450261781
1115,41.715275246080935,45.430565010211026,45.79196436856268,47.48469523556029,49.070837166513336,47.732766122014894,46.5414710485133,46.352712707852895,44.65833945628215,40.59840790557233,38.379734735332775,35.69993302076357,33.78378378378378
1117,33.58638141246837,38.25915492957746,40.53050145245012,41.92940038684719,42.72197217675941,40.71692045776979,41.56936261381896,41.62762682371838,38.26158816016828,36.723203603349994,34.710743801652896,32.23327875047235,28.148972301926566
1119,55.647545830869305,60.73102155576382,61.74785100286533,61.05424769703173,63.976164680390035,65.99455040871935,64.14875072632191,64.41476826394344,63.793103448275865,60.21998166819432,56.816390858944054,55.172413793103445,52.03791469194313
1121,43.51464435146444,47.940001947988705,52.32981434291955,52.06603773584906,53.07165491158131,52.49558991387361,53.93781207444393,53.556255995614634,50.957548675390996,47.777265036148286,47.56778309409888,43.93743722198307,40.44975804155992
1123,45.506535947712415,48.10626458445522,51.99863922435788,49.522382468627086,50.009407337723424,49.897138582382645,49.520562539953126,49.703072553576035,47.2636815920398,45.55320275277925,42.35325794291869,39.19170433395374,37.31599607458293
1125,42.03378279705983,47.181217489104455,55.51760195189962,53.45106934543098,55.77711223203027,50.90228787465409,49.905206358465804,48.32729468599034,46.26552053486151,43.98845381526104,42.937658155049455,41.78022615250797,39.651915039789316
1127,43.96810603707155,48.45929940780889,50.09190182722456,49.95687796463993,50.17531556802244,49.94787443530638,50.588964662120276,51.16794795978711,50.15942272193321,47.340247574439616,46.00182426269383,43.00269703326341,38.40277777777778
1129,39.670853183196186,43.60210341805434,47.164494540331106,48.38709677419355,48.9311163895487,47.43589743589743,46.58385093167702,46.14925373134328,42.456533931576,43.24905863367402,44.6773303916161,41.15665356541269,41.133557800224466
1131,56.03715170278638,58.97563401292889,61.26230457440649,62.66915538964069,63.732394366197184,63.98046398046397,62.82051282051282,64.50137236962489,61.26224156692056,60.29082774049217,57.476139978791096,53.96145610278372,48.491379310344826
1133,47.31308411214953,50.95505617977528,55.85492227979275,52.89393519800609,54.054054054054056,53.108728943338434,50.36589245943366,49.7270054598908,47.60715771951727,46.79949130987707,43.325958702064895,39.723733779824194,39.89317995069844
2000,29.71850448715958,27.18375522326208,30.889844859018424,30.41611438562847,29.65602199716868,29.878385644939122,29.931070191903174,28.59919608990206,26.371456636272534,24.915810698111414,26.14353980501361,23.772394650517285,22.755425505974152
2013,36.610169491525426,34.23694779116466,42.1812349639134,40.144404332129966,38.87096774193549,43.31877729257642,43.12602291325695,42.64577893820714,36.21197252208047,36.05600933488915,37.89731051344744,39.65267727930535,35.11450381679389
2016,32.41935483870968,28.951048951048953,43.53448275862069,41.496973032471104,38.78908848968729,37.67074047447879,39.54545454545455,36.22674933569531,32.098765432098766,29.971455756422454,33.95810363836825,30.88235294117647,30.86080586080586
2020,26.513546152619227,24.31616784883609,28.633454278608994,27.856325596600197,26.96971406012069,26.34704697710739,27.80939152253786,25.53854717506262,23.150688973473784,21.654945657137638,23.124715373105197,20.819848975188783,20.46379761558593
2050,42.4491660954992,39.05757097791798,37.10789766407119,37.976539589442815,39.522759173852016,40.13756378966053,40.90695488721804,40.68469362441082,38.18366827779191,39.48576675849403,40.255806125883545,35.93466424682396,35.83308134260659
2060,22.61904761904762,22.46696035242291,29.5,25.471698113207548,26.76056338028169,26.804123711340207,28.96174863387978,22.61904761904762,23.595505617977526,21.875,27.73109243697479,21.35922330097087,21.551724137931032
2063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.216867469879517
2066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.598930481283425
2068,28.871391076115486,28.07486631016043,32.01219512195122,31.67701863354037,28.388746803069054,27.07774798927614,29.608938547486037,27.82874617737003,26.27450980392157,27.419354838709676,31.9047619047619,30.097087378640776,26.69683257918552
2070,38.303693570451436,35.48168249660787,39.69410050983249,37.06591070163005,39.114658925979676,40.912730184147314,39.24268502581756,36.901408450704224,34.4644750795334,33.205619412515965,34.9112426035503,29.941002949852507,30.911492734478202
2090,30.54862044683439,28.8215859030837,30.256696428571427,28.85981308411215,28.307594332112725,28.654445243230292,28.130182421227197,25.649800374806485,24.90956507108606,21.830365014988537,23.020063357972546,21.32083602671838,19.724863443253085
2100,32.23300970873787,31.217838765008576,35.182250396196515,33.49514563106796,33.925925925925924,36.30862329803328,36.90248565965583,33.549783549783555,30.750605326876514,30.532212885154063,35.31598513011153,31.746031746031743,30.158730158730158
2105,33.666666666666664,34.21461897356143,39.54545454545455,36.89482470784641,38.225806451612904,38.43594009983361,38.05825242718446,34.5707656612529,33.48837209302326,35.958005249343834,35.87570621468927,34.6749226006192,32.6219512195122
2110,26.157452627466306,24.328890557537076,25.97616865261228,26.590482688043664,26.37382834037861,26.292407108239097,25.005078204346944,24.272323630981745,22.279934390377253,22.026915682504804,24.35810810810811,22.736156351791532,21.847246891651864
2122,30.861959575818,26.10057708161583,30.8300395256917,31.032935475186214,28.92346509671993,29.894963641260436,27.916666666666668,27.6558384547849,27.099236641221374,24.23492642271129,26.639288158795342,23.398631840796018,20.75328997126002
2130,27.889060092449924,29.80405637676177,29.804618117229133,31.676819493427384,29.87316421895861,29.7505502567865,29.73621103117506,28.714220808723308,25.96799173980382,24.411027568922307,25.769230769230766,23.335488041370393,22.407407407407405
2150,29.334644378892165,26.653696498054476,30.675368898978434,32.13435599047871,31.92074848651624,31.28637951105937,29.604628736740597,28.87432536622976,26.866237211064796,26.371115173674585,27.124463519313302,25.500732779677577,23.30547818012999
2158,-1,-1,-1,-1,-1,-1,-1,49.57216200798631,48.9007724301842,51.49744338933529,52.27765726681128,49.122807017543856,44.10327983251919
2164,32.302405498281786,32.379248658318424,37.37769080234833,33.09481216457961,34.16506717850288,36.94267515923567,35.52036199095023,34.811529933481154,34.76070528967254,32.240437158469945,35.47297297297297,30.82706766917293,33.56643356643357
2170,27.57361080363073,23.782084861183865,28.97989833641405,29.243818605166872,27.739874377301277,28.362573099415204,27.064477872791958,27.31123512405029,24.082201323580634,22.45861167586407,22.73050149168916,20.864582455549,18.817505400432037
2180,36.71354552183568,33.39292098677154,39.617590822179736,38.086373790022336,38.93100833965125,40.91083046306927,40.49180327868853,37.18428437792329,35.190918472652214,36.18798955613577,37.73245350929814,32.02870189171559,31.088082901554404
2185,30.679730557256583,24.143556280587276,31.293706293706293,27.219202898550726,32.58283772302464,32.44291253769927,32.030146019783324,33.1925165962583,28.354002254791432,30.66914498141264,29.020729092208718,26.25838926174497,27.737752161383284
2188,34.28030303030303,31.15713642503377,36.160930683470674,36.308693630869364,38.39643652561247,37.48806112702961,37.11235383833248,36.50442477876106,33.64817001180638,35.819142689371695,35.57692307692308,32.139883430474605,30.979498861047837
2195,-1,32.359550561797754,34.68414779499404,32.11678832116788,31.991051454138702,33.77403846153847,36.964285714285715,31.50406504065041,26.782608695652172,26.252505010020037,26.076555023923444,25.581395348837212,24.881516587677723
2198,-1,27.952480782669465,35.7931435212086,34.360189573459714,34.44917833231893,36.101083032490976,33.71721049264235,32.474964234620884,29.86627043090639,30.11182108626198,30.848089468779122,27.936507936507937,28.503336510962825
2201,32.50975292587776,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2220,27.10382513661202,25.435540069686414,28.439474963539134,28.376327769347498,25.95573440643863,26.55099894847529,25.706521739130434,25.0332005312085,23.0455472467709,23.295880149812735,25.826630920464698,24.81598317560463,23.045685279187815
2230,30.718954248366014,30.23255813953488,35.51401869158878,36.79245283018868,33.63636363636363,32.03463203463203,34.806629834254146,31.446540880503143,31.690140845070424,27.33812949640288,28.05755395683453,27.67857142857143,24.342105263157894
2240,35.58855885588559,34.822888283378745,33.12356979405035,34.24971363115693,34.020073956682516,35.5410999408634,36.63967611336032,34.23702556158017,29.81904012588513,29.230769230769234,31.979695431472084,26.53256704980843,25.988142292490117
2261,28.428927680798004,26.82229633158647,29.47845804988662,28.47222222222222,27.235213204951858,28.40623428858723,28.7215411558669,29.43078913324709,26.988636363636363,26.487845766974015,27.20156555772994,27.106863596872284,-1
2270,48.359161349134,50.65929391748192,48.46534653465346,48.09126810004388,48.45719252498913,51.652502360717655,52.39814337287262,-1,-1,-1,-1,-1,-1
2275,-1,31.380753138075313,39.27893738140417,36.734693877551024,36.285097192224626,36.43892339544513,34.335839598997495,32.69754768392371,30.913978494623656,30.810810810810814,32.577903682719544,27.325581395348834,23.512747875354105
2280,30.667701863354036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2282,27.1356783919598,31.862745098039213,35.754189944134076,33.88888888888889,36.405529953917046,37.185929648241206,35.50295857988166,34.090909090909086,32.773109243697476,29.347826086956523,32.22222222222222,30.120481927710845,26.89075630252101
2290,40.251196172248804,38.638799571275456,40.045377197958025,39.19062832800852,39.799683711122825,41.5497254423429,39.88015978695073,36.780013879250525,34.113973458235755,34.35527502254283,36.6497461928934,33.101851851851855,30.82706766917293
4000,39.7702080266454,40.1043654542838,43.488788455028676,44.58548183985719,44.33652705604524,44.557791064938584,43.680302849137185,43.34642068082351,39.40243558334416,36.44394685512862,34.22854447775435,31.824016405893968,29.13461658881138
4001,47.66430114162296,52.95850242178296,47.91589819254887,46.7354447731044,51.37966741792045,51.26865158495496,49.90297291003648,52.25361428706415,49.88335277453758,47.9115693813352,47.933359777865924,45.87341362864764,42.96212054938325
4003,43.49668283436472,42.60358688930118,45.890372053393925,48.535521928699666,46.851929972579626,47.82633371169126,47.12068465332173,47.52922683957166,45.34231200897867,42.45937273574164,38.924295094631134,38.324370223606,36.133447390932425
4005,36.333297830794905,36.868928867012244,41.96482963083296,41.232977122796186,43.07610993657505,43.47027388109552,42.85040780726981,42.98821241949204,37.7453801393951,35.646093855049074,35.262133315432635,32.62116600327792,32.2655989322656
4007,37.55661647692496,41.17102828443034,43.10865191146881,43.3031218529708,44.158200290275765,44.3359375,43.4272997032641,44.189215495425344,40.95080763582966,38.94136166863439,38.27296011708745,34.652213188798555,30.84130019120459
4009,43.40483026515791,45.23103748910201,42.44100294985251,44.62955703645629,45.35949815023323,45.59437903532093,43.05139433049089,42.681858019281336,37.52066115702479,34.701492537313435,33.71773750686436,29.490392648287383,28.321364452423698
4011,42.401215805471125,40.256175663311986,40.27272727272727,44.65930018416206,44.41465594280608,47.17391304347826,44.407158836689035,44.243421052631575,35.84637268847795,39.20454545454545,35.953177257525084,32.96875,33.95565927654609
4012,44.19805589307412,47.59852216748769,46.69565217391305,49.47577217342023,48.548662492885605,49.16026188442926,47.74151005605011,50.307929176289456,45.66115702479338,43.03482587064676,40.760456273764255,38.45565749235474,33.93889347646573
4013,38.13747228381374,38.36558935201636,43.1498347630764,44.34210045216883,43.70025631647607,43.80204816565384,43.394141433993326,42.78809126041855,38.24974924774323,35.12088798637675,32.49629928097238,29.78662654481612,27.002131050732437
4015,43.665110032658795,42.92913814826165,44.00338387453635,43.72167859722861,45.3793505169652,45.84183515736103,43.84322380833719,44.0578986773147,41.54097024052181,39.85034230218118,36.13885976047243,34.38167143972924,30.02705575417915
4017,39.717810070969925,39.44853517154942,39.931568319497416,42.85861288330932,47.56596241845974,46.19807313788459,44.71662735135789,45.845794733386825,42.00081004455245,39.82582355168497,39.21429136036677,36.88810040081477,35.958183422714
4019,41.953989870856624,44.21776214153111,43.42748635176834,44.478623893527534,45.68189022135348,46.33927096070591,44.79115802853799,44.03509844686315,41.847208974883046,38.314321055525014,37.169864052861676,35.03730927720236,32.896278860119196
4021,42.47252175722062,38.893069455941,43.18170197535493,43.666164796058034,41.00326780612157,41.48531011969532,39.04300062053274,39.499282826965704,36.82102272727273,35.198340531939074,31.82054906628971,31.255174316990157,28.60106568832984
4023,50.587336453060836,51.443009545199324,51.993457370680844,53.51220421091858,50.16869728209934,51.04274210200289,50.01240079365079,51.00729419937478,46.64165773490532,45.44761904761905,46.58881376767056,45.28120493510656,43.39675828047921
4025,36.71204018797602,37.982205174961486,41.96114474059519,42.355764423557645,42.35636622898223,44.306807174098104,41.78589223432273,42.27769110764431,38.137091478506846,35.83984861311688,34.76909980846989,30.867027027027028,29.224569205113955
4027,50.534709443422145,49.83084296588666,48.49586690384012,50.53167016001227,48.34713571966327,48.284601917901284,46.09347243306095,47.04133430021755,43.61327633894896,41.341102723701056,40.52610315572115,39.319220172287515,35.80747531734838
5000,42.68804232804233,45.861139562352754,47.15756177344472,47.89136161174284,48.17949489512653,46.948864379441126,45.30849417293736,45.62412889557897,42.56860323549763,39.192851679422056,38.961022271152025,37.84845786015435,35.99656953831703
5001,43.2742782152231,44.38030560271647,48.58681022880215,47.84735812133072,47.48677248677249,46.264367816091955,44.00815910249872,42.920918367346935,41.76923076923077,38.52779953014879,39.14100486223663,37.14499252615845,34.909090909090914
5003,42.52971137521222,46.47540983606557,48.633575013943116,48.973098061903386,48.84004884004884,48.568575233022635,47.95763993948563,48.634204275534444,44.511733535200605,43.487109905020354,42.108753315649864,40.4093567251462,35.905820797907126
5005,42.53811797320191,44.69384386862519,46.643271284711624,47.170756134201305,48.3094262295082,47.340229035833026,44.400939702427564,44.0337909186906,39.95016611295681,35.66932438103231,34.607726005575465,34.37072503419973,32.38447319778189
5007,38.027486313868614,40.12406561461794,40.34864621416839,42.969815255460794,44.564359041853116,41.55957071050129,39.09541302955748,39.53592692276323,36.15384615384615,32.59130290594039,30.99093681542889,30.827878607557274,28.998256459026788
5009,41.726981989564045,46.42857142857143,44.66019417475729,44.52849218356027,46.0328317373461,44.33102442581116,42.92902542372881,42.39556135770235,39.58416633346661,36.717827626918535,36.16858237547893,34.1897910243234,32.08609271523179
5011,47.31543624161073,53.4269902085994,52.21870047543582,53.5311324697033,52.60511882998172,52.76381909547738,52.764127764127764,54.08472012102874,51.68316831683168,48.44533600802407,48.891129032258064,45.78096947935368,40.74074074074074
5013,41.813380281690144,44.17112299465241,43.689320388349515,43.23094425483504,46.24553039332538,45.84929757343551,44.834307992202724,42.89340101522843,42.08955223880597,38.90577507598784,37.53846153846154,32.795698924731184,34.11458333333333
5015,44.13022032226242,48.86170574243969,48.081721771678104,48.65993734772015,48.49310403541631,46.92608386638237,45.60213229949115,47.02430846605197,46.275699359622514,41.85362265538801,39.70802919708029,39.906976744186046,37.56997036549226
5017,47.13091922005571,51.17862755369303,55.64897530215449,56.81700362882323,56.896551724137936,55.574136008918614,54.41666666666667,55.05154639175258,52.04755614266843,49.275362318840585,48.53372434017595,45.87020648967551,42.62589928057554
5019,46.36840651753659,51.63173255505439,53.57042054755856,53.60044830484729,52.17671718800388,51.123213070115725,47.784967645594826,48.44209288653733,45.076586433260395,42.882096069869,45.33431300514328,43.30387491502379,43.24503311258278
5021,43.49428676741615,45.53604781471797,47.81682641107562,49.279645363871445,48.42566759665205,46.56364375762505,45.86247086247086,45.7000710732054,43.30097087378641,40.981963927855716,39.54954954954955,39.876215738284706,36.056338028169016
5023,41.02799449288664,44.991789819376024,45.44461437622897,44.85120453471894,45.13296537882589,45.06898313745529,42.35294117647059,41.896024464831804,39.45885005636979,37.15486194477791,35.39719626168225,33.104902477596205,31.27438231469441
5025,42.11526282457251,43.79712131596985,42.92358803986711,42.587209302325576,46.42324888226528,45.41213063763608,43.6183395291202,43.43598055105348,40.66797642436149,37.13298791018998,37.704918032786885,37.81818181818182,36.89138576779026
