GEO_ID,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
1001,10.880967452722706,10.895701750414418,10.907605994775803,10.913396123923341,10.917558139327657,10.919098594700833,10.915978976681567,10.915742795547708,10.918718232265187,10.921973796724952,10.926639673194344,10.972310512393486
1003,12.07705106838348,12.098058612406785,12.118475642549658,12.139473335758932,12.16110142988513,12.181375157927919,12.203619639369107,12.22273308642328,12.245807649490187,12.26824900395685,12.293575151896025,12.333282222520706
1005,10.229151590440738,10.223612613477277,10.220813375077594,10.215410916235928,10.207989868218158,10.201070449665172,10.189192672103689,10.173552856959743,10.15743185300305,10.14096783995039,10.127670563425001,10.136937806838977
1007,10.026147565272016,10.03214458474439,10.033155240658164,10.032496233099662,10.028047572471536,10.025882160749735,10.02446547908903,10.024819837703653,10.022469868767994,10.0209594286763,10.015654849406875,10.017351808685175
1009,10.945388386286796,10.953259675784764,10.958948747548254,10.961677072538292,10.962058791667054,10.963185747705012,10.96308177418351,10.962440365141921,10.962058791667054,10.962683108840446,10.963965204722781,10.983324685877903
1011,9.298625936843543,9.294405747093851,9.285355075781629,9.282288871288767,9.277344600756656,9.275940829060131,9.26407069439715,9.257033099968165,9.244935016740682,9.234837843576571,9.227492430793749,9.248214024404264
1013,9.947265174882016,9.945588728554764,9.939337205429826,9.934210725178968,9.929301487429107,9.921032731751877,9.91739045770512,9.909767790493278,9.90473677193656,9.894850359140465,9.88969284151394,9.861675484721689
1015,11.671201907834636,11.675163354980105,11.677032133343278,11.676013232648884,11.671517695064946,11.666916131996121,11.660336340398711,11.657259547858683,11.653539218364394,11.649360138991707,11.64679180149478,11.665002567850578
1017,10.451001840369164,10.445084834968872,10.440799301537945,10.438371441395189,10.436788698817288,10.436436637789742,10.434645075274037,10.431022789865066,10.428985016533987,10.424065467744796,10.41711923563258,10.45834920029173
1019,10.154246270883311,10.158865933983696,10.162654403026995,10.167158655026405,10.167465898288674,10.16615946198374,10.161882410862972,10.160259284830321,10.16018192736142,10.162114071095669,10.167197065597,10.125630603516754
1021,10.671765396408588,10.679228031399926,10.683064691094435,10.686109739523676,10.68695521229612,10.687822792259214,10.687777148916288,10.687503245100464,10.690352736969825,10.69319413230083,10.695280253553513,10.71123493111663
1023,9.55470991405776,9.543449817892206,9.535173710058757,9.524201756211266,9.51384657977485,9.502636781978708,9.494541392591309,9.487062604191621,9.478457288933123,9.46691869937663,9.453678630575912,9.45657525451379
1025,10.17561172607196,10.167619484527648,10.156888691011035,10.149292386393418,10.139784221095251,10.12942719115234,10.120492299890929,10.11151746604029,10.101805482414681,10.091128270807683,10.0802101309296,10.058180942212608
1027,9.549665677579801,9.547526639331053,9.534450801041515,9.5253700659462,9.519074291124575,9.513181956185786,9.509184911634074,9.503532237601561,9.501366845678353,9.498297406622395,9.494390858193913,9.559869847754044
1029,9.60393530751386,9.60784051043005,9.609452006112171,9.612132074718039,9.615138591096644,9.615938804529582,9.615205300012315,9.611730522042317,9.611663580917012,9.610189741298711,9.612600349135398,9.618867454120167
1031,10.786200818144286,10.804075640682992,10.819098053105419,10.829094751047633,10.834193878644593,10.8373038112761,10.839404425545462,10.841011260818293,10.845212085667093,10.852477780573299,10.863565478378225,10.8788581843462
1033,10.904964663771006,10.90555222943001,10.905056493665374,10.905148315127787,10.905790829399939,10.904927929451965,10.903696549323755,10.90476260831528,10.905864233323411,10.91091613578162,10.91430634025357,10.947097923982511
1035,9.501665799342762,9.494466128225186,9.487062604191621,9.480672806092851,9.471550124096849,9.462265724715845,9.449121024069791,9.445333439647541,9.43460329655831,9.424967763522053,9.410747396316522,9.373988663504516
1037,9.347490210123416,9.33282345619073,9.33300038471207,9.323490469908839,9.327856705404022,9.308102089758679,9.293209849798478,9.301551252029567,9.292381082312392,9.283311984432006,9.27762511878178,9.253591413970497
1039,10.534972072703967,10.538369824964098,10.540143743537802,10.541306995486556,10.54220494610679,10.542336929688224,10.538184308498979,10.532602750312952,10.528114963964265,10.524064040261237,10.521264426071296,10.531829509729958
1041,9.541656481448024,9.542374201998465,9.544739031650487,9.543593145970423,9.542374201998465,9.542374201998465,9.53935630792094,9.537195079502435,9.537122958049878,9.535607204755236,9.53430615650521,9.495519314209846
1043,11.289044141569109,11.292852195513237,11.294806767903765,11.296000040969249,11.298097245259733,11.301772241507571,11.306098078140955,11.310845999880184,11.31828433287873,11.324823232217247,11.330743898377188,11.37514505805629
1045,10.814363651708785,10.81817700304331,10.822354961923732,10.821816206435848,10.820038250616141,10.81709468678108,10.811887231787512,10.807563992730705,10.804766164289779,10.805212719730967,10.80553736211994,10.808575769902289
1047,10.693443789024133,10.6889404038801,10.682170021202337,10.67106943758126,10.66296071826755,10.649084858096993,10.631663982015468,10.615333810528558,10.597359470410531,10.575130158308562,10.550171858685733,10.575462167863272
1049,11.156793230880718,11.164898731509329,11.169716588056161,11.171505006064965,11.17147686677548,11.171392444155797,11.169547438174869,11.173163824186258,11.173248097400068,11.17479184902235,11.176473228149018,11.178207688383539
1051,11.259966828576832,11.272648470915174,11.281371646296048,11.288468551573489,11.293786385047257,11.299274218839363,11.301673428498757,11.30206862196345,11.304818298482132,11.303980633055831,11.30867726675831,11.375340152017603
1053,10.545236170010073,10.547470749064702,10.548546822289019,10.549778946810811,10.546446091512786,10.543629447772176,10.54204654281167,10.535317684107266,10.527498994261212,10.52021254675162,10.512573545469639,10.515397562335451
1055,11.552780592224936,11.5542209473774,11.55518961907826,11.554643058322096,11.553356983264564,11.549893643070217,11.54600234336302,11.5437650001212,11.541891858762824,11.540034667448847,11.539771854078893,11.547017665137998
1057,9.768354878544631,9.761981590241948,9.753768704286186,9.747418366886238,9.742085645994678,9.734832186505988,9.72812174830818,9.720585827477107,9.716253951381153,9.7107519573933,9.705402400562695,9.702900186935281
1059,10.354021624011871,10.358758182179798,10.362935667842347,10.362998829061379,10.362904085736766,10.361987770523434,10.360057603961561,10.357965022348246,10.359075270047503,10.35666287680037,10.360500922524869,10.374553117728242
1061,10.186445986151496,10.190394324520158,10.194999780568262,10.19582128920296,10.196754003281809,10.196716711417025,10.19485034282748,10.187613308785131,10.184560331647974,10.181763021288337,10.180475142322448,10.188816859404312
1063,9.132919225007598,9.123692565250511,9.112396727646056,9.097619501912064,9.082279701908664,9.070733417589766,9.058004710672485,9.051696278536586,9.039077442538963,9.026898187513526,9.014447135152134,8.968396191198256
1065,9.690789259083457,9.678592468183112,9.66459564425378,9.654641503869545,9.641668139610074,9.632728147280256,9.626349693960018,9.61547209118311,9.608243627877057,9.602990383037504,9.599269511444248,9.603665420190179
1067,9.749636827717868,9.754987544217684,9.757015648635871,9.758924101344775,9.756726171140725,9.755683357767733,9.751908563076688,9.747418366886238,9.748236267264836,9.748761707332973,9.748177867988971,9.750627705891793
1069,11.503168015514248,11.51602066987753,11.527410054971183,11.53591907409565,11.543250963516295,11.547655340157915,11.551097551583753,11.553184100833791,11.555525078589046,11.558873498872936,11.5647491186924,11.57453783409775
1071,10.885303818290481,10.88476045711994,10.883297536269366,10.881268413919793,10.878273582000569,10.87540218815828,10.870623478415851,10.865248658455041,10.860805057961882,10.856148785719933,10.854469524200214,10.869482316589398
1073,13.395305346334355,13.396178750031696,13.397665128967157,13.397798764397754,13.398226884939959,13.398518266424121,13.398624478140587,13.399176597291001,13.39983146424908,13.399510147940727,13.397894424249614,13.418831737136728
1075,9.59852367284982,9.591785974240127,9.582800078470363,9.574705669198922,9.565774546478782,9.556267767368151,9.551515816867964,9.54831148472113,9.542015406113592,9.538564399740899,9.536329278582551,9.541728276688032
1077,11.42695354755526,11.432463502755121,11.435266580398,11.436756909734182,11.437986378305734,11.437522808921042,11.436487087221792,11.435936423442092,11.435882420471916,11.435569145721999,11.438955944770054,11.444025446315177
1079,10.441003791555163,10.441441843690372,10.438459298130198,10.434380474452231,10.429251048666325,10.421864592454954,10.417298715142485,10.412952250662777,10.409431279210512,10.406018873477299,10.403323005002216,10.40695617984855
1081,11.813104128751291,11.833957687103549,11.856075356344682,11.880377130880177,11.903547626208619,11.924915903393533,11.944363666316397,11.961430905267218,11.978462885537345,11.990103297963964,12.004329708756044,12.056545427678044
1083,11.272305079604687,11.301784592447168,11.330359878403431,11.353507604536563,11.37558109790347,11.394198233701427,11.410416435514195,11.426223131130936,11.440913755659935,11.458754349414239,11.481651492665101,11.525022005917462
1085,9.369990189505721,9.353401214816834,9.332911924364364,9.31343832997975,9.298168082341704,9.281916570465405,9.265301930050157,9.245900547374733,9.23366619727968,9.218209330354878,9.20391980417326,9.24319470884713
1087,9.98502145551739,9.97529645528256,9.962416620065415,9.942852486058383,9.92842403782616,9.904387147778964,9.887561401985868,9.870861049709035,9.855032332266724,9.836706518845777,9.82211479407039,9.877656792501606
1089,12.685655249556232,12.704721431615235,12.720873358151433,12.734578056726066,12.746153141860617,12.75545914942289,12.76561128763279,12.774826553376622,12.78705845920179,12.800161631244315,12.81498459204724,12.853565863894088
1091,9.966274540634894,9.958449110610102,9.947934967271424,9.936390272211836,9.9276434357472,9.918671687861169,9.906782119485557,9.89055427712423,9.880116566212887,9.868947866261383,9.859431166339208,9.872873693918292
1093,10.335010194963582,10.33432796697552,10.330094260397669,10.329245363912055,10.32636681689808,10.321770164354907,10.316887760963617,10.31088412749404,10.307785312892285,10.304475988617215,10.302867516988345,10.288477807454907
1095,11.417152177948308,11.430108913747297,11.441107177179756,11.447842795810972,11.452336467519238,11.454427330575918,11.456714837133312,11.458870465847484,11.463157322736107,11.468377788708915,11.473529536467634,11.484309917723785
1097,12.920540907793804,12.92517992775965,12.929499242413366,12.931657974179574,12.93372994255268,12.934227349287102,12.934323904440689,12.934413209658224,12.935211774696253,12.933896577221047,12.933565695708628,12.935117717087103
